target_date,forecast_id,plot_label,plot_group,n_elapsed,cumulative_r2_oos_vs_har,rolling36_r2_oos_vs_har
2011-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,1,-10.081992,
2011-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,2,0.221552,
2011-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,3,0.240079,
2011-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,4,0.066165,
2011-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,5,0.052367,
2011-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,6,0.564873,
2011-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,7,0.550328,
2011-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,8,0.313538,
2011-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,9,0.335631,
2011-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,10,0.323718,
2012-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,11,0.173649,
2012-02-29,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,12,0.163327,
2012-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,13,0.163577,
2012-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,14,0.167112,
2012-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,15,0.161419,
2012-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,16,0.160922,
2012-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,17,0.164654,
2012-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,18,0.161791,
2012-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,19,0.150652,
2012-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,20,0.150108,
2012-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,21,0.150217,
2012-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,22,0.150769,
2013-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,23,0.140355,
2013-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,24,0.137919,
2013-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,25,0.136148,
2013-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,26,0.135829,
2013-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,27,0.137981,
2013-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,28,0.139844,
2013-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,29,0.135067,
2013-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,30,0.138097,
2013-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,31,0.12868,
2013-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,32,0.126297,
2013-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,33,0.133748,
2013-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,34,0.136645,
2014-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,35,0.13615,
2014-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,36,0.132241,0.132241
2014-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,37,0.132685,0.144012
2014-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,38,0.132803,0.129477
2014-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,39,0.132673,0.128553
2014-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,40,0.138226,0.14093
2014-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,41,0.13957,0.142871
2014-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,42,0.132992,-0.580452
2014-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,43,0.135798,-0.679316
2014-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,44,0.132251,-0.254383
2014-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,45,0.150251,-0.2336
2014-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,46,0.146139,-0.22612
2015-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,47,0.151458,0.103811
2015-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,48,0.125756,0.040841
2015-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,49,0.128349,0.043922
2015-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,50,0.125268,0.02445
2015-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,51,0.123407,0.03269
2015-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,52,0.124865,0.039306
2015-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,53,0.116996,0.001582
2015-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,54,0.067095,-0.111651
2015-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,55,0.050403,-0.1432
2015-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,56,0.046213,-0.152459
2015-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,57,0.04495,-0.15394
2015-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,58,0.044032,-0.155881
2016-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,59,0.044518,-0.113563
2016-02-29,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,60,0.037997,-0.127233
2016-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,61,0.035538,-0.125155
2016-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,62,0.03485,-0.123159
2016-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,63,0.031735,-0.134455
2016-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,64,0.032435,-0.142536
2016-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,65,0.036675,-0.127601
2016-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,66,0.043172,-0.111586
2016-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,67,0.04287,-0.099206
2016-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,68,0.04206,-0.095634
2016-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,69,0.038631,-0.122203
2016-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,70,0.047197,-0.100961
2017-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,71,0.048479,-0.093275
2017-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,72,0.054473,-0.066551
2017-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,73,0.057781,-0.057714
2017-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,74,0.061139,-0.048245
2017-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,75,0.071342,-0.021919
2017-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,76,0.07611,-0.02243
2017-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,77,0.083334,-0.004373
2017-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,78,0.087354,0.01652
2017-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,79,0.09467,0.032445
2017-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,80,0.104869,0.060081
2017-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,81,0.110178,0.03767
2017-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,82,0.112056,0.050457
2018-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,83,0.113373,0.040803
2018-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,84,0.111161,0.085435
2018-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,85,0.09108,0.026759
2018-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,86,0.092799,0.037996
2018-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,87,0.091403,0.036747
2018-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,88,0.089946,0.03027
2018-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,89,0.087584,0.037457
2018-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,90,0.091764,0.147788
2018-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,91,0.093691,0.192613
2018-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,92,0.072886,0.122233
2018-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,93,0.074037,0.127796
2018-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,94,0.076821,0.122362
2019-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,95,0.056452,0.075469
2019-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,96,0.061171,0.09756
2019-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,97,0.061152,0.103488
2019-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,98,0.062472,0.107839
2019-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,99,0.057032,0.09781
2019-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,100,0.055357,0.092109
2019-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,101,0.055811,0.087509
2019-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,102,0.053308,0.069768
2019-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,103,0.057524,0.080942
2019-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,104,0.054477,0.074647
2019-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,105,0.062878,0.101284
2019-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,106,0.063013,0.088966
2020-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,107,0.062969,0.087343
2020-02-29,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,108,0.087749,0.136783
2020-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,109,0.480089,0.635148
2020-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,110,0.908673,0.949834
2020-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,111,0.908334,0.949607
2020-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,112,0.90621,0.947345
2020-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,113,0.905258,0.946569
2020-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,114,0.904134,0.945361
2020-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,115,0.902176,0.94337
2020-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,116,0.901629,0.94294
2020-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,117,0.896252,0.937269
2020-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,118,0.89578,0.936725
2021-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,119,0.89562,0.936547
2021-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,120,0.891639,0.934029
2021-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,121,0.891498,0.935484
2021-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,122,0.890784,0.935087
2021-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,123,0.890784,0.93526
2021-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,124,0.890577,0.935164
2021-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,125,0.890554,0.935421
2021-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,126,0.890027,0.934869
2021-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,127,0.889842,0.93466
2021-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,128,0.889465,0.939135
2021-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,129,0.889466,0.939358
2021-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,130,0.889244,0.945375
2022-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,131,0.883855,0.941942
2022-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,132,0.883802,0.942069
2022-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,133,0.883871,0.942125
2022-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,134,0.883356,0.942117
2022-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,135,0.883671,0.942983
2022-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,136,0.88243,0.941939
2022-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,137,0.882425,0.942177
2022-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,138,0.882353,0.943733
2022-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,139,0.881277,0.94252
2022-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,140,0.881329,0.94276
2022-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,141,0.880839,0.942315
2022-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,142,0.880323,0.941872
2023-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,143,0.880313,0.941861
2023-02-28,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,144,0.879791,0.943906
2023-03-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,145,0.879182,0.959054
2023-04-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,146,0.878994,-0.05589
2023-05-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,147,0.87877,-0.059438
2023-06-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,148,0.878779,-0.017123
2023-07-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,149,0.878764,0.024201
2023-08-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,150,0.8786,0.036545
2023-09-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,151,0.878549,-0.003243
2023-10-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,152,0.878272,0.017106
2023-11-30,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,153,0.877967,0.216424
2023-12-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,154,0.877947,0.215695
2024-01-31,enet__HAR_O__log__rolling,Elastic Net | HAR+Option,Individual models,155,0.87795,0.218424
2011-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,1,-7.751247,
2011-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,2,0.401611,
2011-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,3,0.359328,
2011-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,4,0.216957,
2011-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,5,0.199578,
2011-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,6,0.498176,
2011-09-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,7,0.516289,
2011-10-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,8,0.419354,
2011-11-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,9,0.434529,
2011-12-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,10,0.422151,
2012-01-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,11,0.37229,
2012-02-29,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,12,0.359742,
2012-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,13,0.358648,
2012-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,14,0.360399,
2012-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,15,0.352958,
2012-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,16,0.351921,
2012-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,17,0.354441,
2012-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,18,0.335004,
2012-09-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,19,0.331735,
2012-10-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,20,0.332156,
2012-11-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,21,0.331164,
2012-12-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,22,0.332354,
2013-01-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,23,0.323026,
2013-02-28,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,24,0.323376,
2013-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,25,0.325371,
2013-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,26,0.323844,
2013-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,27,0.325852,
2013-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,28,0.319162,
2013-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,29,0.315681,
2013-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,30,0.319524,
2013-09-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,31,0.318846,
2013-10-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,32,0.319095,
2013-11-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,33,0.319439,
2013-12-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,34,0.317424,
2014-01-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,35,0.317281,
2014-02-28,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,36,0.314967,0.314967
2014-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,37,0.315227,0.324171
2014-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,38,0.315108,0.311867
2014-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,39,0.317139,0.315521
2014-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,40,0.320572,0.32446
2014-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,41,0.321763,0.326389
2014-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,42,0.316891,0.017418
2014-09-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,43,0.319137,-0.068532
2014-10-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,44,0.306015,0.064297
2014-11-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,45,0.318132,0.077118
2014-12-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,46,0.316308,0.09443
2015-01-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,47,0.329869,0.238788
2015-02-28,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,48,0.275822,0.086152
2015-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,49,0.276993,0.0813
2015-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,50,0.272683,0.061339
2015-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,51,0.272425,0.08023
2015-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,52,0.273581,0.087692
2015-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,53,0.267942,0.058465
2015-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,54,0.211384,-0.021957
2015-09-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,55,0.194818,-0.0696
2015-10-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,56,0.193073,-0.072886
2015-11-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,57,0.194879,-0.062616
2015-12-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,58,0.193238,-0.067324
2016-01-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,59,0.149569,-0.136542
2016-02-29,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,60,0.13242,-0.183341
2016-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,61,0.128019,-0.187191
2016-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,62,0.129409,-0.174833
2016-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,63,0.13073,-0.174482
2016-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,64,0.131087,-0.175293
2016-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,65,0.131617,-0.175699
2016-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,66,0.138241,-0.15731
2016-09-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,67,0.138122,-0.161102
2016-10-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,68,0.138149,-0.157623
2016-11-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,69,0.137683,-0.169646
2016-12-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,70,0.141959,-0.148675
2017-01-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,71,0.144138,-0.135816
2017-02-28,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,72,0.15214,-0.101254
2017-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,73,0.155192,-0.091566
2017-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,74,0.158545,-0.080427
2017-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,75,0.168844,-0.056655
2017-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,76,0.173654,-0.059417
2017-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,77,0.183053,-0.033287
2017-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,78,0.186764,-0.015205
2017-09-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,79,0.192886,0.001874
2017-10-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,80,0.201848,0.031462
2017-11-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,81,0.206665,0.004974
2017-12-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,82,0.207838,0.011797
2018-01-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,83,0.207896,-0.02452
2018-02-28,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,84,0.193652,0.048808
2018-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,85,0.199696,0.066291
2018-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,86,0.193652,0.060258
2018-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,87,0.195195,0.063304
2018-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,88,0.195461,0.061951
2018-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,89,0.192731,0.064549
2018-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,90,0.197019,0.164395
2018-09-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,91,0.198426,0.206673
2018-10-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,92,0.155786,0.086803
2018-11-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,93,0.15229,0.073578
2018-12-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,94,0.098813,-0.032334
2019-01-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,95,0.116323,0.063349
2019-02-28,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,96,0.12115,0.103455
2019-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,97,0.120784,0.108827
2019-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,98,0.123064,0.112642
2019-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,99,0.121718,0.107191
2019-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,100,0.121136,0.105182
2019-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,101,0.122528,0.107474
2019-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,102,0.11718,0.082976
2019-09-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,103,0.116288,0.081399
2019-10-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,104,0.116112,0.080317
2019-11-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,105,0.120715,0.093839
2019-12-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,106,0.118073,0.07888
2020-01-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,107,0.11733,0.072234
2020-02-29,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,108,0.128512,0.093694
2020-03-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,109,0.148891,0.146578
2020-04-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,110,0.853554,0.887306
2020-05-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,111,0.852697,0.886418
2020-06-30,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,112,0.852846,0.886503
2020-07-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,113,0.852326,0.885965
2020-08-31,rf__HAR_O__log__rolling,Random Forest | HAR+Option,Individual models,114,0.851728,0.885292
